7	66.42439	213.4545	6.9
15	66.4381	754.0857	4.5
18	66.44	409.4628	12.6
46	66.44545	651.4927	5.3
19	66.45652	479.322	41.4
42	66.4593	501.65	14.5
6	66.45957	530.02	4.3
112	66.46522	364.2714	56.7
23	66.46667	619.7333	3.8
18	66.46829	694.0143	3.8
112	66.47	340.0609	72
112	66.49	331.5391	10.7
36	66.51111	569.0095	3
181	66.52	733.8822	3.5
3	66.54634	704.8304	5.7
41	66.56	157.8636	11.2
33	66.57143	775.1372	4.7
90	66.58605	667.5721	5.7
78	66.62	264.3333	23.8
23	66.6439	702.2913	6.1
216	66.66341	705.5174	4.6
8	66.67	177.64	3.4
15	66.67	432.2455	8
10	66.7	338.6957	7.6
3	66.70476	757.1905	3.5
320	66.70667	568.5905	5.9
79	66.72	169.8178	9.5
6	66.72727	487.28	4.5
6	66.736	393.84	5.6
98	66.74082	188.7186	5.7
99	66.75455	642.0293	4.1
8	66.75745	539.55	5
9	66.76889	569.2476	43.8
41	66.78488	500.57	7.1
15	66.79048	753.0381	6
25	66.85	447.18	11.2
36	66.85333	141.7273	3.5
8	66.85652	479.6341	5
225	66.88182	311.07	4.8
3	66.92	739.0644	9.2
19	66.94	594.819	12.8
79	66.95	339.1739	6.8
4	66.952	382.4978	5
6	66.95455	653.3854	4.7
14	66.96	727.0911	8.8
4	66.9619	752.3714	3.9
169	66.96889	151.8636	4.8
9	66.97778	140.2727	33
23	66.98667	149.7273	5.5
65	66.99	426.6818	9.6
23	66.99048	620.2381	4.5
113	67	239.83	8.1
23	67.02609	549.0333	6.9
6	67.0383	532.74	5.7
225	67.05652	476.961	4.2
211	67.05714	622.819	4.5
15	67.05918	197.2581	12.8
53	67.08	166.52	11.4
112	67.09	229.3564	45.3
6	67.11111	150.2909	4.2
33	67.12444	578.2095	10.2
76	67.12727	481.06	16.3
169	67.12889	156.7909	7
75	67.15	424.0818	12
938	67.18	597.4095	4.2
23	67.19	584.381	18.5
225	67.1913	539.9381	3.6
3	67.22	336.6348	4.6
100	67.224	397.5467	7.6
12	67.24	394.72	13.3
75	67.24783	360.0048	12
15	67.2551	193.593	4
53	67.26	165.4622	22.9
181	67.26522	364.2429	4.7
3	67.27619	756.1238	4.4
1	67.29	731.1622	11.2
36	67.29524	752.4857	4.5
169	67.29778	143.4	7.4
36	67.36	145.6273	6.9
33	67.38605	669.8512	12.6
76	67.39	342.4762	18.6
216	67.4	633.219	3.4
233	67.4	760.1512	15.8
53	67.41304	471.4195	25.4
75	67.43	325.8957	9.4
1	67.44167	440.83	3.9
15	67.45116	666.8093	6
75	67.48293	710.6391	7.2
195	67.48571	610.325	3.3
46	67.50222	140.4909	13
10	67.50476	753.9429	7.9
3	67.51	166.12	14.8
65	67.51	408.5047	19.9
18	67.51111	156.2091	9.7
6	67.51429	773.007	10.9
169	67.52449	185.714	5.1
53	67.54	168.7244	25.5
2	67.54146	696.9571	9.7
23	67.54286	762.4953	10
6	67.54783	550.1286	7.5
4	67.55698	511.39	8.5
75	67.5898	189.3419	12.5
36	67.60952	634.1619	4.2
23	67.61739	550.2048	10.2
19	67.62553	530.89	6
2	67.63721	672.5767	4.3
7	67.64	177.7911	5.8
110	67.65106	527.24	13
225	67.67	171.8978	4
15	67.67619	758.4476	4.7
10	67.6766	529.35	9.3
173	67.69	592.7524	7.1
4	67.70233	678.893	7.2
191	67.71	288.35	5.8
41	67.72174	541.8238	32
3	67.75	228.6291	6.9
216	67.75233	518.8	6.5
10	67.75238	744.9238	5.2
225	67.75833	444.8	3.5
19	67.77	297.26	5.6
7	67.78	405.686	5.7
75	67.78049	203.7636	7.5
8	67.8	177.8178	3.9
233	67.80909	654.6927	5.6
233	67.82	589.2	18
36	67.82653	183.8907	4.7
23	67.83	438.2818	12.1
42	67.83043	360.1476	14.6
3	67.83469	197.9558	3.3
85	67.84348	558.0143	4.1
42	67.88444	155.4182	6.8
53	67.89524	768.6721	10
15	67.89778	575.5143	3.6
225	67.92	171.7022	4
171	67.92683	206.5455	67.1
15	67.94667	149.8727	9.5
8	67.96	173.6133	4.9
112	68	307.76	48.8
53	68.01905	621.181	3.6
33	68.02857	636.5524	4.3
233	68.04762	605.1417	3.2
19	68.05	512.59	5.7
233	68.07	430.1545	9.4
23	68.07	599.0952	9.8
6	68.08571	631.2286	6.5
23	68.09	584.381	28.1
13	68.09362	537.72	4.5
79	68.1	469.0098	4.9
76	68.14348	469.2732	5.1
30	68.1561	712.1696	88.5
6	68.16	401.1558	8.1
169	68.17	174.76	5
6	68.18095	621.8095	7.6
76	68.20435	462.7463	16
33	68.23636	652.4488	3.1
21	68.2381	765.4442	11.8
79	68.24681	521.31	48.7
90	68.25102	190.3372	9.3
118	68.25366	711.1783	5.8
75	68.25652	365.6429	12.1
169	68.26735	188.1605	3.3
7	68.29	161.1778	3.5
4	68.3	318.38	7.3
233	68.30222	158.2091	11.3
4	68.31	424.5	4.1
202	68.32558	668.4465	7.8
18	68.33	438.4182	4.4
112	68.33333	617.5583	6.9
19	68.33913	540.0524	13.2
169	68.34898	185.0163	4.5
233	68.36364	306.56	25
7	68.37073	689.8333	39.9
4	68.38	320.2783	6.1
27	68.38333	453.66	8
79	68.4	225.8727	8.4
233	68.4	668.5209	5.5
4	68.41905	247.98	3.6
33	68.42	587.0095	11.5
19	68.42174	474.0049	12.5
75	68.43	285.46	37
45	68.43	322.6522	3.4
216	68.43	589.4095	3.4
78	68.44783	469.1073	6.3
36	68.44889	575.781	4.2
45	68.48	598.6476	3.3
22	68.48721	510.3	27.3
112	68.5	439.98	14.9
57	68.52	240.0255	33.2
225	68.52	594.3429	4.6
36	68.528	382.3911	10.2
42	68.53333	634.3524	6.8
11	68.54167	448.01	8.5
22	68.54545	645.9707	31.8
216	68.54783	544.8143	3.7
90	68.55217	472.4341	3.6
27	68.55306	189.5465	17.8
23	68.5617	527.02	13.3
56	68.56667	456.91	51.2
4	68.568	388.8889	5.8
15	68.57778	158.9727	3.1
36	68.59556	148.0545	4.3
15	68.6	653.3171	5.1
36	68.63415	716.3087	4.5
76	68.63913	374.4905	25.2
75	68.65102	195.9465	17.2
76	68.67317	713.8391	4.7
23	68.69	271.1429	5.8
90	68.74082	188.1047	9
90	68.74286	258.72	12.2
3	68.77	720.8956	8.9
13	68.78	165.72	7.2
10	68.78	330.3391	6.2
10	68.79048	760.207	17.5
169	68.80889	148.4273	4.3
216	68.81333	578.3333	3.2
23	68.82	271.619	7.2
36	68.83902	691.5857	3.3
3	68.84878	683.5286	3.8
46	68.89778	156.3182	8.5
7	68.93617	522.17	4
6	68.9619	615.85	5.5
90	68.98	582.9524	9.8
817	68.99388	196.1512	4.5
23	68.99556	143.9545	6.7
41	69	160.6889	9.5
36	69.02222	153.0545	4.8
75	69.03	325.4696	4.8
53	69.04762	628.2	6.2
36	69.06829	200.3	8.3
90	69.07	328.5652	3.4
216	69.08936	536.97	4.2
4	69.09091	649.161	7.3
42	69.11556	577.1429	3.4
75	69.12	230.2655	12.4
23	69.12381	750.0667	3
142	69.13	283.86	3.2
98	69.13333	623.9524	3.3
19	69.14545	486.51	9.1
15	69.15122	694.3	4
225	69.1619	771.807	3.6
264	69.17	174.0844	4.3
216	69.18	418.9698	3.9
938	69.18222	149.6273	3
38	69.2	687.3476	4.8
171	69.20488	205.1364	3.7
99	69.20952	633.9238	4
15	69.20952	757.0667	14.2
4	69.21333	559.8286	3.3
141	69.25	322.113	15.3
1	69.25	427.8182	9.4
23	69.25854	704.0826	7.7
33	69.28293	200.7273	8.9
78	69.32195	205.3182	3.7
42	69.33043	550.4714	4.9
165	69.33659	709.0826	5.5
169	69.34	178.1556	3.5
23	69.35	446.23	23.3
169	69.38	173.08	6
42	69.38023	504.49	5.1
216	69.38095	755.5429	3.5
169	69.41	172.0667	4.8
177	69.46829	209.3273	5.8
23	69.46829	213.5636	13.7
36	69.49268	690.9762	3.8
23	69.51489	532.02	12.5
21	69.52174	554.9762	9.9
195	69.55	166.7867	15.4
21	69.55	174.04	5
9	69.56596	525.54	17.5
46	69.57333	157.4364	9.3
169	69.57347	185.314	4.6
6	69.6	529.73	8.7
264	69.62	296.11	3.2
23	69.62	591.9905	23.5
39	69.62667	146.2727	4.5
98	69.6381	632.8857	5.3
36	69.63878	195.5837	3.3
75	69.64	231.3127	3.8
154	69.64762	740.5143	14.1
264	69.66	166.3511	3.6
3	69.67442	672.4744	10.3
169	69.68889	153.3273	7.6
233	69.72442	500.79	5.2
23	69.74	169.5156	60.6
225	69.75	326.7391	4.2
108	69.79	731.6244	15
8	69.80435	469.878	7.5
18	69.80909	640.722	6
42	69.82128	534.4	19.3
320	69.85102	188.1791	5
169	69.85918	184.6256	7.8
225	69.86	732.0067	3.7
38	69.86	732.0244	22.5
79	69.89565	554.6714	11.2
42	69.9	597.4952	3.3
325	69.91	290.99	4.6
90	69.93333	764.3744	7.7
11	69.97209	676.6326	3.9
80	69.99	401.7977	10.5
25	70.0087	557.3	4.7
169	70.01	164.44	3.5
181	70.02	332.8435	4.5
53	70.02857	633.3429	3.4
36	70.03	224.6	5.2
75	70.04	335.3217	15.7
169	70.04444	145.1273	4
233	70.07	587.0667	18.7
169	70.09778	146.4727	8.3
75	70.10244	213.6455	9.9
33	70.11163	665.6279	3.7
216	70.11429	777.314	5.1
42	70.12381	614.8167	5.1
216	70.128	390.4	3.5
225	70.13333	609.4583	4.9
57	70.13333	443.15	34.2
4	70.13913	547.5286	4.5
4	70.144	394.3467	4.8
225	70.15233	513.28	4
33	70.16	152.1727	3.5
36	70.21905	631.4571	10.1
2	70.23415	702.1348	8.7
264	70.24	291.36	3.6
101	70.25	325.6609	23.8
74	70.25333	574.5143	15.2
76	70.26087	549.8048	3
36	70.27619	748.6762	4.2
13	70.28	392.0178	9
11	70.28	419.9	6
36	70.288	381.2089	7.4
27	70.30476	748.0762	22.1
75	70.31	167.56	3.7
42	70.33	166.3156	4.1
112	70.34898	186.9233	32.3
36	70.36	565.7048	5.2
112	70.38	353.3905	29.2
45	70.38182	484.85	3.6
30	70.39024	679.8048	18.9
22	70.4	243.4	23.6
19	70.40349	511.28	8
36	70.40889	141.5636	5.8
15	70.43	580.9905	8.4
13	70.44	388.4356	5.8
2	70.44878	710.9783	4.2
7	70.45	438.6	8.1
216	70.49	580.2857	3.4
23	70.50213	538.56	4.6
2	70.52381	248.28	19.7
13	70.57273	302.93	7.5
41	70.58023	513.71	11.4
53	70.6	621.5619	3.3
18	70.60952	634.6571	6.4
78	70.62174	469.322	3.2
3	70.62857	624.6857	3.4
57	70.64186	665.9163	3
75	70.66	275.4762	5.2
2	70.67	286.74	15.7
19	70.67326	505.21	8.8
7	70.67391	478.2293	37.7
41	70.72	172.36	9.2
17	70.73	223.56	4.2
8	70.73	340.6286	5.1
3	70.73	731.7222	5.3
78	70.75217	468.5122	7.6
36	70.76531	196.6256	4
57	70.78	435.3636	37.2
78	70.79	225.2182	3.6
75	70.8	271.8286	35
233	70.82	259.8381	50.3
13	70.85	325.5652	3.7
42	70.85	519.04	14.7
225	70.85106	537.8	4.5
4	70.85455	651.1512	4.1
6	70.89524	621.2476	4.9
216	70.89756	683.4238	3.7
216	70.93	414.0116	5.7
42	70.99556	148.3818	3.5
3	71.00204	183.1744	3.4
6	71.0087	556.7095	5.8
4	71.01	353.7905	4.9
18	71.01	426.9818	6.4
6	71.01277	533.69	5
23	71.01778	568.381	26.7
23	71.02222	145.4273	3.2
1	71.04	429.6273	8.6
75	71.05	267.3333	28.7
216	71.05714	621.0571	3.6
36	71.06341	706.6391	4.6
169	71.08444	152.4909	8.1
13	71.1	178.0222	3.6
52	71.10698	665.4884	3
23	71.13	432.0727	5.8
4	71.13488	676.1116	5
44	71.15	399.9558	21.7
36	71.17	343.7905	5.6
98	71.19048	634.819	3
233	71.19111	145.7727	7.2
67	71.22927	702.3435	14.7
85	71.23	584.0667	4.3
7	71.26809	521.48	13.9
68	71.27391	375.719	8.2
15	71.27619	762.9605	3.5
19	71.28	584.9524	4.7
90	71.29091	317.46	5.1
15	71.3	176.7689	4.1
18	71.33333	152.7091	9.4
12	71.34	359.8095	6
216	71.37	596.5048	4.8
36	71.38	335.4522	4.3
225	71.38	407.4907	6.5
4	71.4	633.0476	3.3
3	71.44	162.8133	5
45	71.44	724.9756	6.8
78	71.47	223.3345	3.8
30	71.51	435.3727	4.6
9	71.51047	508.98	27.3
19	71.51739	472.7854	16.4
15	71.52449	189.7698	6.6
65	71.52727	308.19	6.3
15	71.52907	509.4	8
23	71.54	262.5143	8.1
42	71.54	405.8256	3.3
65	71.55	413.3884	17.3
19	71.55111	561.1238	5.8
36	71.56098	706.813	7.8
41	71.61	330.5913	25.3
42	71.61	344.6571	14.3
7	71.61333	567.019	7.5
169	71.62667	145.0545	3.2
13	71.6381	249.72	10
38	71.63902	715.213	19.1
21	71.66667	572.2571	23.2
22	71.73913	557.9571	34.6
13	71.75238	606.0417	3.2
23	71.76522	557.6238	23.4
1	71.78	238.7673	6.7
65	71.78182	310.58	5.9
216	71.78182	498.4	4.1
169	71.78571	184.7279	10
79	71.78696	372.7476	3.1
18	71.80952	628.781	5.6
33	71.81	161.7556	22.8
23	71.81277	532.5	41.1
33	71.83	405.3047	3.6
90	71.83478	542.8905	11.7
118	71.84878	208.6727	6.6
23	71.85714	624.5048	48.9
90	71.88	348.0952	3.9
225	71.88333	440.73	3.8
264	71.89	169.4356	5.3
90	71.90476	617.225	9.3
320	71.912	380.1333	3
3	71.94348	476.7951	4.3
13	71.96098	709.3783	7
14	71.97	420.5636	8.3
7	71.97391	542.3762	4.1
169	71.98163	187.8163	4.9
42	71.99	436.0636	13.7
75	71.99091	304.6	10
90	72	289.5	7.6
76	72	642.2341	3.9
23	72	673.4512	5
225	72.01	349.5429	4
15	72.02	177.16	7.2
19	72.0314	505.75	7.8
75	72.08261	462.8829	7.9
2	72.09	347.5238	48.5
216	72.09524	605.225	5.6
195	72.1	175.0978	11.1
3	72.11429	243.57	3.6
9	72.11512	507.08	26.5
169	72.12683	686.5571	5.8
23	72.13	223.5455	60.3
33	72.15	441.49	3.8
19	72.15122	215.6091	17.7
36	72.16	152.0364	4.4
938	72.16889	149.1636	4.1
169	72.19556	148.6182	6.5
142	72.2	546.3952	6.2
12	72.20909	312.57	16
90	72.21	419.2209	4.9
18	72.23	164.5822	7
264	72.25	160.4667	3.8
36	72.25714	633.9429	3.5
110	72.26667	143.0364	3
36	72.27	340.6857	5.3
52	72.29	273.6	6
216	72.29	737.66	3.5
18	72.31	414.7279	10.7
225	72.32	414.7372	4.8
60	72.34	160.6889	6.7
22	72.3619	753.019	5.6
181	72.36585	212.7818	3.9
15	72.37778	561.581	4.2
112	72.38696	478.0244	38.1
46	72.4	141.4727	15.3
42	72.40349	514.38	4.5
225	72.44	724.9311	4.4
15	72.45	412.5977	8
57	72.47	436.1727	46
169	72.47959	182.486	8.8
100	72.496	381.3689	11.2
4	72.58182	646.7902	6.1
22	72.59048	774.5605	15.8
23	72.59535	677.1628	9.6
52	72.61304	471.478	6
36	72.63469	193.6209	3
177	72.63605	519.94	3
13	72.65	234.5636	3.5
207	72.66667	452.85	5.1
142	72.67111	563.6571	6.3
76	72.67619	614.5667	10.2
45	72.67619	631.8095	6.9
23	72.68293	681.9	27.7
75	72.7	462.8341	8.5
36	72.70222	151.9545	3.3
45	72.71	721.4022	11.5
6	72.72	228.1636	7.2
33	72.72	332.7217	3.2
36	72.74667	142.6909	4
23	72.76	570.7429	11.5
7	72.76087	467.4488	54.5
79	72.77143	608.3833	52
15	72.7907	669.3488	3.4
15	72.8	777.4535	3.6
45	72.81	169.5867	8.3
142	72.81739	546.6619	3.1
75	72.87111	150.4545	14.4
78	72.87391	461.4878	3.5
99	72.88	588.3714	10.7
13	72.89	405.0814	4.2
46	72.93	179.8356	11
225	72.94302	519.79	3.7
181	72.99	169.9867	3.8
142	73	420.7182	6.7
18	73	737.6244	19.6
33	73	738.06	10
111	73.01304	464.7561	5.4
3	73.02	263.0762	5.8
42	73.0381	616.2917	4.5
75	73.04444	576.4381	31.5
46	73.07	174.84	8.8
3	73.07619	628.5238	9.6
100	73.08	733.6689	14.6
33	73.09524	602.3083	3
65	73.1	368.9286	10.2
320	73.12	179.2667	4.9
1	73.12195	703.4652	3.2
225	73.15	290.8	3
8	73.15217	379.6048	6.8
4	73.16	285.03	5.1
10	73.168	389.9644	3.3
23	73.17	341.6857	6.6
8	73.21304	471.9659	5.5
21	73.21818	485.37	3.5
65	73.22	334.1304	20.4
41	73.22439	206.5909	9.9
6	73.2381	628.6952	3.6
36	73.24444	143.4	3.3
75	73.2593	519.25	4.8
131	73.30667	149.2818	25.7
7	73.32	570.3048	5.9
15	73.34286	751.9524	6.3
225	73.34783	548.9762	4
22	73.35	720.3178	14.1
15	73.36364	495.83	5.7
169	73.38667	148.0273	5.9
225	73.4	414.207	4.9
225	73.40909	313.43	3
90	73.40909	314.51	6.3
74	73.43333	456.67	7.5
169	73.44	149.1091	11.6
65	73.44	381.7067	19.4
3	73.44762	242.35	5.5
23	73.45714	607.3333	14.4
165	73.46341	705.7609	3.9
18	73.48	163.7911	17
36	73.48	593.5048	6.3
36	73.488	395.2178	4.8
15	73.5	412.6907	5.5
65	73.504	392.8444	6.2
8	73.51047	515.4	4.7
4	73.52	584.0952	6.1
216	73.58163	190.6814	3
36	73.6	332.7565	9
65	73.60909	308.98	7.1
108	73.60976	684.4905	22.3
320	73.60976	708.387	3.4
15	73.63	175.2222	6
19	73.63	598.819	11.8
225	73.66	417.4535	6.4
36	73.67442	666.1953	26.2
90	73.68372	664.8279	5.4
169	73.68776	186.9977	3.4
36	73.68776	195.2302	7.2
75	73.69778	154.9727	14.6
36	73.72444	147.1091	10.3
19	73.72889	571.6667	8.4
195	73.76	152.1636	9.9
90	73.776	382.0978	5.7
36	73.81	159.6667	10.4
8	73.83913	368.5381	3.5
76	73.85652	471.2927	7.6
23	73.86	236.3673	5
23	73.86735	192.207	19.4
79	73.90435	548.7381	11.4
62	73.90476	775.0814	9.7
6	73.91739	370.319	4.1
90	73.92	340.2381	6.4
169	73.92558	678.5767	11.9
33	73.92727	654.2146	25.1
8	73.94	278.1714	4.4
65	73.94286	256.33	16.4
39	73.94667	149.5182	4.4
56	73.96667	449.63	42
15	73.96957	370.081	4.9
41	73.97561	209.4273	9.6
233	74	584.6571	9.8
225	74.00889	156.4636	5.4
3	74.00952	747.2762	8.6
205	74.03	229.8	3.8
60	74.03	734.0689	15.5
22	74.08	433.1636	43.8
25	74.1	335.2696	5.3
15	74.1	405.286	8.8
6	74.11064	520.61	4
165	74.13953	667.4326	4.3
181	74.14	400.0302	3.4
6	74.14	739.7222	11.5
18	74.16	404.7372	14.3
75	74.19	223.8364	7.6
8	74.21	259.981	8.9
100	74.23	359.6857	8.3
13	74.23913	371.7857	18.1
169	74.25102	185.9	4.9
216	74.25652	375.6143	4.8
78	74.26222	561.8095	31.8
75	74.26667	457.12	21.3
169	74.28367	185.5093	3.9
23	74.30698	669.693	3.7
216	74.312	381.4222	3.7
320	74.31429	251.48	3.2
7	74.31429	768.0488	4
22	74.33333	772.2628	27.9
36	74.33478	466.0244	4
78	74.34	262.2381	32.7
225	74.36279	666.5674	3.7
6	74.36667	441.35	3.2
1	74.37073	707.9348	5.7
15	74.37333	144.4727	6.8
169	74.37347	184.8023	4.7
216	74.39048	609.7917	5.5
7	74.4	697.1762	12.4
6	74.40909	482.29	12.2
36	74.41905	611.825	6.7
42	74.4381	624.0095	7.5
23	74.44783	368.481	9.3
233	74.45714	607.825	6.9
15	74.48	427.0545	11.9
75	74.48261	377.7571	10.5
13	74.49	432.2727	5.9
15	74.55238	775.3512	10.4
65	74.57273	317.08	5.2
8	74.58	266.619	8.5
4	74.61905	745.9714	3.4
2	74.62439	698.2524	33.4
42	74.64	599.6381	6.3
7	74.65	594.7905	18.2
216	74.67273	484.42	7.7
6	74.67273	484.65	10.9
1	74.68	727.2067	16.7
7	74.69778	574.3238	8.5
36	74.70244	706.6739	3.5
4	74.70732	202.5636	3.8
53	74.7122	704.8217	9.9
13	74.71429	633.6	5.9
30	74.72558	670.5953	15.8
90	74.73	346.8286	4
6	74.74286	610.9	3.5
8	74.74545	319.07	14
7	74.75455	493.09	37
75	74.75833	450.77	10
216	74.78095	627.7143	4
264	74.80976	705.9957	5
36	74.81304	468.4341	4.4
30	74.82857	254.65	22.3
3	74.83	734.7	3.8
225	74.84	325.9739	4.8
30	74.85854	686.8619	15
1	74.86829	716.5435	3.6
36	74.88	229.0509	3.9
1	74.89	227.0945	6.4
98	74.89778	155.8727	11.3
225	74.9	482.58	6.5
22	74.91429	615.6167	11.7
4	74.91429	774.7744	5.9
10	74.91429	779.4349	5
216	74.91818	644.4878	3.3
41	74.928	393.0578	11
8	74.93	435.1909	5.5
225	74.93333	744.7619	4.8
15	74.95319	525.4	6
216	74.96444	573.7619	6.3
22	74.97	410.4488	21
75	74.98182	314.56	29.2
59	74.99535	675.907	5.5
36	75.025	459.61	11.9
23	75.03	286.39	3.8
7	75.05854	203.7636	5
23	75.06	343.5048	10
945	75.07273	653.6293	4.2
18	75.09268	713.9522	4.9
45	75.12381	622.9429	3.9
15	75.13	347.781	8.2
75	75.14	324.5217	9.6
15	75.14898	189.8442	12.9
225	75.15	430.6727	5
6	75.1619	628.4857	9.5
65	75.17	321.6696	3.8
78	75.17	343.6	5.3
7	75.17	427.7455	4.2
7	75.18	174.6267	6
216	75.1814	676.8093	3.2
21	75.21702	534.5	5.1
65	75.23636	314.74	4.7
10	75.24762	765.0256	3.4
15	75.25778	561.3333	6.8
8	75.26	423.7727	11.5
53	75.3	455.14	25.7
76	75.30909	643.6195	3
225	75.32	346.3238	3.9
10	75.32683	719.5174	4.9
13	75.33636	303.55	9.8
211	75.34545	493.79	3.8
216	75.35	443.98	5.2
75	75.35833	451.62	3.1
75	75.36	270.0952	28.4
13	75.36	403.0163	3.3
169	75.37755	184.0674	11.9
2	75.38	408.1605	28.1
169	75.41333	148.3455	5.6
36	75.43111	149.2818	5.5
75	75.45455	303.98	16.4
42	75.46667	626.4286	3.5
18	75.46735	192.3651	9.8
169	75.48444	143.8636	12.8
42	75.50476	600.2	3.6
10	75.51429	611.6083	3
23	75.52381	764.9512	24.7
15	75.54286	621.819	7.9
8	75.56	272.0476	6
45	75.56444	156.5818	3.3
320	75.57	418.7465	3
3	75.5814	672.9395	7.3
15	75.59	179.4889	3.8
90	75.59048	600.4667	4.5
233	75.59048	616.7833	7.4
36	75.6	257.31	7.3
2	75.6	296.59	13.1
75	75.6	726.3444	3.9
7	75.61	406.3465	5
17	75.6381	632.9333	5.1
320	75.64762	623.8952	4.1
53	75.65	509.54	7
169	75.65333	150.9909	12.4
216	75.66	400.7465	4.7
33	75.66667	627.9714	8.8
169	75.68	144.1	8.3
41	75.68182	315.18	4.5
9	75.68721	507.68	25.1
4	75.68889	154.9455	3.1
225	75.69524	763.5279	3.4
100	75.704	392.7733	18.5
2	75.75238	746.2571	43.8
216	75.77	424.4091	3.8
7	75.77073	205.4273	8.5
75	75.78095	255	35
90	75.79	161.9778	3.6
10	75.79048	762.0209	6.4
10	75.79048	764.0302	3
13	75.83043	367.281	10.8
225	75.8381	601.8417	3
27	75.85465	501.36	7.7
216	75.86	224.8691	3.7
6	75.88	359.4476	7.7
216	75.89	435.5636	6.1
205	75.89524	244.62	3
233	75.9	431.9636	20.5
112	75.91	167.4089	13.6
22	75.91	594.019	19.9
36	75.91111	143.9182	3.3
112	75.91111	155.9818	19.1
65	75.92	395.1022	5.4
4	75.95652	546.3952	4
23	75.96	324.687	27.5
60	75.98	230.3964	7.5
7	75.98095	625.8571	8
27	75.992	392.0889	12.3
75	76.00488	201.0636	13.2
205	76.01951	687.5095	4.3
36	76.02	420.0302	35.9
75	76.03	334.913	24
79	76.04	171.0978	3.9
75	76.05833	452.87	4.9
225	76.06	599.6381	3.2
46	76.08571	778.0209	7.8
13	76.1	340.2571	3.5
78	76.11	220.2145	4.5
68	76.125	453.33	10
65	76.15	355.4476	8.1
10	76.17	260.8857	18.8
181	76.18696	365.881	6
33	76.19	422.3545	3.1
13	76.2	344.3714	4.4
36	76.22	177.3022	4.4
216	76.23	725.3044	5.3
1	76.27	423.8091	4.1
3	76.27805	217.5455	7
320	76.28	267.4286	3.5
112	76.28333	452.39	68.9
65	76.29	291.23	16.4
4	76.29	409.7977	5.4
67	76.29091	646.4683	5.7
9	76.30435	546.2143	35.2
2	76.30638	529.2	30.8
19	76.33333	574.4476	4.3
225	76.34	428.4	4
79	76.36	401.193	14.3
225	76.36	562.0476	6.4
42	76.36	719.9	3.7
42	76.37143	629.4952	4.8
38	76.376	388.48	7.9
10	76.38182	645.2	3.9
27	76.40612	186.8302	11.5
2	76.42927	708.4826	4.3
57	76.44762	776.4953	36.1
169	76.46222	147.3	4.9
8	76.47317	202.5182	3
225	76.47805	692.7857	5.2
216	76.48261	466.5317	3.4
42	76.49091	492.61	7.1
1	76.49756	709.1783	5.6
18	76.5	163.72	6.5
90	76.51	400.3837	3.1
15	76.55238	751.2286	3.1
8	76.56	265.8667	5.6
169	76.56889	142.4545	4.5
15	76.592	396.1067	6.3
42	76.59512	699.7667	5.5
225	76.59556	155.0273	3.3
10	76.60952	614.3417	9.5
8	76.61905	607.2583	3.7
53	76.62	426.8273	3.2
33	76.62609	543.6429	6.2
76	76.65	331.1043	13.5
7	76.65217	542.9095	15.9
4	76.66087	543.081	5.8
233	76.66667	616.25	10.7
211	76.68182	493.71	4.4
90	76.7	466.0732	3.6
15	76.71818	646.5268	5.5
320	76.72	332.7043	4
15	76.74286	609.2333	7.4
98	76.76	406.4674	5
7	76.76596	534.95	14.2
6	76.77273	643.9512	4.3
112	76.79512	216.4	22.2
8	76.82	261.7714	6.2
112	76.82927	698.3762	14.2
2	76.83913	366.4714	36.4
100	76.84167	447.07	8.3
6	76.86	408.2535	6.3
36	76.87	163.2489	6.3
216	76.87619	625.0095	4.2
33	76.88571	765.2488	4.7
36	76.89592	191.2953	4.7
15	76.9	428.5545	5.5
112	76.90476	602.0583	24.6
76	76.94	284.3	6.1
56	76.95217	372.6333	7.6
23	76.9619	746.4571	4
17	76.97143	630.3524	4.4
23	76.98333	451.7	12.1
18	77	426.6818	10
36	77.02927	200.0364	4.7
57	77.04545	657.3561	25.4
23	77.05714	611.175	5.1
23	77.06341	693.5095	23.1
36	77.06735	196.1233	3
36	77.07556	148.6364	4.2
22	77.08	575.2571	21.5
23	77.09524	745.1905	6.5
45	77.12	394.7733	4.5
216	77.12195	700.0652	4.7
90	77.12727	657.7268	11.3
75	77.13	328.687	15.9
19	77.13636	498.09	18.4
65	77.14	400.6907	3.5
154	77.14	723.2156	9.4
36	77.18537	209.3727	58.4
59	77.21333	572.0857	7.5
19	77.22222	577.8476	5.3
8	77.24	291.21	10.3
36	77.24444	146.2364	3.7
78	77.25	278.2667	4.7
18	77.27	341.9333	6.4
36	77.28333	446.5	6.1
18	77.32683	692.8905	17.9
46	77.33913	548.6048	9.8
36	77.34348	463.3317	4.3
112	77.35	239.8582	55.2
36	77.36122	188.5977	4.9
264	77.36585	693.6714	3.7
23	77.38	323.1391	7.4
75	77.38049	208.5727	13.3
4	77.39	269.7524	3.3
23	77.39	582.1524	35.5
6	77.4	617.65	4.6
75	77.42727	497.18	4.1
7	77.44681	522.26	20.9
23	77.44889	145.0636	11.6
8	77.45532	527.84	4.6
18	77.47	177.32	27.3
23	77.47	587.2381	18
216	77.47	589.5619	4
78	77.48	283.31	3
75	77.49	323.2696	11.1
142	77.49	341.4	4.5
23	77.49	589.2952	4.8
3	77.5	584.3619	4
75	77.53333	251.67	24.7
33	77.56098	705.0739	4.9
225	77.58537	214	6.9
36	77.59	335.3478	20
