Plot,Line,Tag,DIS,LOC,POM,DTN,DGH,DBH,Morpho,Main Stem,Notes
SW,10,2468,67.3,RR,,,2.1,,,,
SW,10,2469,67.5,C,,,1.2,,,,
SW,10,2470,67,LL,,,1.3,,,,
SW,10,2471,68,R,,,1,,,,
SW,10,2472,68.5,R,,,1.2,,,,
SW,10,2473,69,LL,,,,1,,,
SW,10,2474,69,C,,,1.4,,,,
SW,10,2475,69.1,RR,,,,5.5,,,
SW,10,2476,69.3,RR,,,1.3,,,,
SW,10,2477,69.7,C,,,1.1,,,,
SW,10,2478,69.8,L,,,1.1,,,,
SW,10,2479,70.2,L,,,2.9,,,,
SW,10,2480,70.8,L,,,1,,,,
SW,10,2481,69.9,R,,,,15.1,,,
SW,10,2482,70.9,R,,,,6.4,,MAIN STEM,
SW,10,2483,70.9,R,,,,3.1,,STEM OF 2482,
SW,10,2484,70.9,R,,,,1.1,,STEM OF 2482,
SW,10,2485,70.9,R,,,,3.7,,STEM OF 2482,
SW,10,2486,7.2,R,,,,1,,,
SW,10,2487,71.6,RR,,,1.1,,,,
SW,10,2488,72.3,R,,,,2.5,,,
SW,10,2489,72.4,LL,,,,16.2,,,
SW,10,2490,72.8,LL,,,,1.9,,,
SW,10,2491,74.1,C,,,,3.7,,,
SW,10,2492,72,L,,,1.4,,,,
SW,10,2493,74.2,L,,,,1.1,,STEM OF 2495,
SW,10,2494,74.7,L,,,,1.3,,STEM OF 2495,
SW,10,2495,74.7,L,,,,6.3,,MAIN STEM,
SW,10,2496,76,C,,,,1.1,,,
SW,10,2497,76.1,C,,,,6,,,
SW,10,2498,77,C,,,,1.7,,STEM OF 2499,
SW,10,2499,77.8,C,,,,3.2,,MAIN STEM,
SW,10,2500,77.8,C,,,1.1,,,,
SW,10,2182,78.6,C,,,1,,,,
SW,10,2183,80.9,,,,1.4,,,,
SW,10,2184,83.1,,,,1,,,,
SW,10,2185,84,R,,,,1.3,,,
SW,10,2186,84.2,,,,1.2,,,,
SW,10,2187,84.3,,,,1,,,,
SW,10,2188,84.8,RR,,,1.1,,,,
SW,10,2189,84.8,R,,,1.3,,,,
SW,10,2190,84.9,C,,,,2.1,,,
SW,10,2191,85.3,LL,,,1.5,,,,
SW,10,2193,85.6,LL,,,1.2,,,,
SW,10,2194,87.1,LL,,,,8,,,
SW,10,2195,86.1,L,,,,7.4,,,
SW,10,2196,87,C,,,1,,,,
SW,10,2197,87.1,LL,,,1.1,,,,
SW,10,2198,86.6,L,,,1.1,,,,
SW,10,2199,88,L,,,1.2,,,,
SW,10,2200,87.9,R,,,1.2,,,,
SW,10,2179,93.1,L,,,,2,,,
SW,10,2172,94.6,L,,,,5.9,,,
SW,10,2173,93.8,L,,,1,,,,
SW,10,2174,94.5,L,,,1.2,,,,
SW,10,2175,95.2,LL,,,1.6,,,,
SE,7,2901,3.5,R,,,,1.4,,,
SE,7,3168,2.1,C,,,,3.4,,MAIN STEM,
SE,7,3169,2.1,C,,,,1.4,,STEM OF 3168,
SE,7,3170,4.2,L,,,,1.4,,MAIN STEM,
SE,7,3171,4.2,L,,,,1,,STEM OF 3170,
SE,7,3172,8.8,L,,,,1.4,,STEM OF 3170,
SE,7,3173,5.8,LL,,,,1.2,,,
SE,7,3174,6.3,L,,,2.5,,,,
SE,7,3175,4.2,L,,,,1.3,,,
SE,7,3176,7.2,R,,,1.5,,,,
SE,7,3177,4.2,,,,,1.7,,MAIN STEM,
SE,7,3178,7.9,C,,,1.3,,,,
SE,7,3179,4.2,,,,,1.2,,STEM OF 3177,
SE,7,3180,8.3,C,,,,1.4,,,
SE,7,3181,10,,,,,,,,
SE,7,3182,8.8,L,,,,3.5,,MAIN STEM,
SE,7,3183,8.8,L,,,,1.5,,STEM OF 3182,
SE,7,3184,8.1,L,,,,1.7,APOCYNACEAE,,
SE,7,3185,8.6,L,,,2,,,,
SE,7,3186,10,L,,,,3.3,COMBRETACEAE,,
SE,7,3187,11.5,R,,,2.1,,,MAIN STEM,
SE,7,3188,12.6,L,,,,1.4,,STEM OF 3187,
SE,7,3189,11,L,,,,1.5,,STEM OF 3187,
SE,7,3190,12,L,,,,1,,STEM OF 3187,
SE,7,3191,11.5,C,,,,1.7,,STEM OF 3187,
SE,7,3192,14,RR,,,,1.7,,STEM OF 3187,
SE,7,3193,11.6,R,,,1.5,,,STEM OF 3187,
SE,7,3194,12.3,L,,,2.6,,,,
SE,7,3195,13.7,LL,,,1.4,,,,
SE,7,3196,14.1,LL,,,2.6,,,,
SE,7,3197,13.8,RR,,,1,,,MAIN STEM,
SE,7,3198,13.8,RR,,,1.2,,,STEM OF 3197,
SE,7,3199,13.8,RR,,,1,,,,
SE,7,3200,13.7,L,,,,1.3,,,
SE,7,3201,14,R,,,1.3,,,,
SE,7,3202,14.1,C,,,,2,,MAIN STEM,
SE,7,3203,14.8,L,,,,8.7,,,
SE,7,3204,15.2,R,,,,1.1,,STEM OF 3202,
SE,7,3205,15.2,R,,,1,,,,
SE,7,3206,14,C,,,,1.6,,,
SE,7,3207,14.5,RR,,,,2,,,
SE,7,3208,15.2,C,,,,2,,MAIN STEM,
SE,7,3209,17,L,,,,5.7,,,
SE,7,3210,16.7,C,,,,1.2,,STEM OF 3208,
SE,7,3211,16.8,L,,,,4.1,,STEM OF 3213,
SE,7,3212,16.2,L,,,,1.3,,STEM OF 3208,
SE,7,3213,16.8,C,,,,6.1,,MAIN STEM,
SE,7,3214,18,L,,,,1.7,,MAIN STEM,
SE,7,3215,19,L,,,,2.3,,STEM OF 3214,
SE,7,3216,17.1,C,,,,5.4,,MAIN STEM,
SE,7,3217,17.2,C,,,,2.1,,STEM OF 3216,
SE,7,3218,17,C,,,,1.2,,,
SE,7,3219,17.7,L,,,,3.3,FABACEAE,MAIN STEM,
SE,7,3220,17.7,L,,,,1.4,,STEM OF 3219,
SE,7,3221,18.7,L,,,2,,,,
SE,7,3222,21.4,RR,,,1,,,,
SE,7,3223,17.9,L,,,,1.5,,,
SE,7,3244,21,L,,,1.8,,,,
SE,7,3255,21.3,L,,,1.1,,,,
SE,7,3226,21.7,L,,,1.5,,,,
SE,7,3227,24.5,C,,,,1,,MAIN STEM,
SE,7,3228,22,RR,,,,3.4,,,
SE,7,3229,22.6,C,,,,1,,STEM OF 3227,
SE,7,3230,23.3,C,,,1.6,,,,
SE,7,3231,22.7,C,,,1.5,,,,
SE,7,3232,24.5,R,,,2,,,,
SE,7,3233,25.4,L,,,1.5,,,,
SE,7,3234,24.9,L,,,,1.4,,,
SE,7,3235,25.2,LL,,,1.3,,,,
SE,7,3236,23.7,LL,,,2.6,,,,
SE,7,3237,23.6,LL,,,1.1,,,,
SE,7,3238,26.8,L,,,,1,,,
SE,7,3239,26.5,L,,,,11.2,,,
SE,7,3240,27.1,L,,,,2.5,,,
SE,7,3241,27.1,LL,,,2.5,,,,
SE,7,3242,28,LL,,,,2.2,,STEM OF 3240,
SE,7,3243,28.5,L,,,,2.3,,MAIN STEM,
SE,7,3247,28.3,C,,,,1.5,,MAIN STEM,
SE,7,3245,28.5,L,,,,1.7,,STEM OF 3244,
SE,7,3246,28.3,C,,,,1.3,,STEM OF 3243,
SE,7,3247,28,RR,,,,3,TAG OUT OF PLOT,,
SE,7,3248,28.4,RR,,,,1.9,TAG OUT OF PLOT,STEM OF 3247,
SE,7,3249,28.6,C,,,2,,,,
SE,7,3250,28.6,C,,,1,,,,
SE,7,3251,28.5,LL,,,1.1,,,,
SE,7,3252,29.5,L,,,,8.3,,,
SE,7,3253,28.2,LL,,,1.2,,,,
SE,7,3254,28.2,L,,,,2,,,
SE,7,3255,27.2,L,,,1,,,,
SE,7,3256,29.2,R,,,1,,,,
SE,7,3257,29.5,R,,,1,,,,
SE,7,3258,30.6,LL,,,,1.9,TAG OUT OF PLOT,,
SE,7,3259,30.6,LL,,,,5.7,TAG OUT OF PLOT,,
SE,7,3260,30.4,L,,,1,,,,
SE,7,3261,30.5,C,,,,1,,,
SE,7,3262,31.8,R,,,,3.9,,,
SE,7,3263,31.7,L,,,,3.3,,MAIN STEM,
SE,7,3264,30.8,L,,,,1.3,,STEM OF 3263,
SE,7,3265,31.3,LL,,,,1.3,OUT OF PLOT,,
SE,7,3266,32.3,LL,,,,1,,STEM OF 3263,
SE,7,3267,32.4,L,,,,1.4,OUT OF PLOT,STEM OF 3263,
SE,7,3268,31.5,L,,,,2,,MAIN STEM,
SE,7,3269,31.5,RR,,,,3.5,OUT OF PLOT,,
SE,7,3270,30.7,L,,,,1.4,,STEM OF 3268,
SE,7,3271,31.4,R,,,,1.3,,MAIN STEM,
SE,7,3272,31.6,LL,,,,1.3,OUT OF PLOT,STEM OF 3268,
SE,7,3273,32.6,C,,,,1.4,,STEM OF 3271,
SE,7,3274,32.6,C,,,,28.2,,,
SE,7,3275,32.7,L,,,3.6,,RUBIACEAE,,
SE,7,3276,32.6,C,,,,1,LIANA,,
SE,7,3277,32.8,R,,,2.4,,,,
SE,7,3278,34,L,,,,4.6,,,
SE,7,3279,34.8,,,,3.9,,,,
SE,7,3280,35.2,,,,1.5,,,,
SE,7,3281,35.5,C,,,,12,,MAIN STEM,BOURRERIA
SE,7,3282,37,C,,,1.7,,,,
SE,7,3283,36.8,L,,,1.2,,,,
SE,7,3284,36,L,,,,4,,STEM OF 3281,
SE,7,3285,35.8,L,,,1.4,,,,
SE,7,3286,36.9,L,,,1,,,,
SE,7,3287,38.4,LL,,,,6.2,,,
SE,7,3288,38.2,LL,,,1.6,,,,
SE,7,3289,38.4,LL,,,1.1,,,,
SE,7,3290,39,LL,,,1.2,,,,
SE,7,3291,38,RR,,,1.2,,,MAIN STEM,
SE,7,3292,38,RR,,,1.1,,,STEM OF 3292,
SE,7,3293,40,RR,,,1.9,,,,
SE,7,3294,40,RR,,,2,,,,
SE,7,3295,38.9,C,,,2,,,,
SE,7,3296,38.9,LL,,,1.4,,LIANA,,
SE,7,3297,40.6,LL,,,,3.2,,MAIN STEM,
SE,7,3298,40.6,LL,,,,1,,STEM OF 3297,
SE,7,3299,40.6,LL,,,,2.5,,STEM OF 3297,
SE,7,3300,42.5,RR,,,12,,,,
SE,7,3301,41.5,RR,,,2.3,,,,
SE,7,3302,43.2,L,,,,4.2,MALVACEAE,MAIN STEM,
SE,7,3303,43.2,L,,,,1.2,,STEM OF 3302,
SE,7,3304,43.2,L,,,,3,,,
SE,7,3305,44,LL,,,,3,LIANA,,TAG OUTSIDE
SE,7,3306,44,L,,,,1.5,,MAIN STEM,
SE,7,3307,44,L,,,,1,,STEM OF 3306,
SE,7,3308,43.5,L,,,,1.2,LIANA,,
SE,7,3309,44.4,C,,,1.5,,,,
SE,7,3310,44.9,R,,,,7.8,,,
SE,7,3311,46.2,L,,,,1.2,,STEM OF 3317,
SE,7,3312,45.5,R,,,,2.4,,MAIN STEM,
SE,7,3313,46.5,R,,,,2.1,,STEM OF 3312,
SE,7,3314,45.5,C,,,,1.4,,STEM OF 3312,
SE,7,3315,46.1,C,,,1.3,,RUBIACEAE,,
SE,7,3316,46,C,,,1.2,,,,
SE,7,3317,46.2,L,,,,2.8,,MAIN STEM,
SE,7,3318,46.4,C,,,,1.2,,,
SE,7,3319,47,C,,,,1.8,,MAIN STEM,
SE,7,3320,47,C,,,,1.7,,STEM OF 3320,
SE,7,3321,47,C,,,,7.5,,,
SE,7,3322,47.6,C,,,,31.5,BURSERA SIMARUBA,,
SE,7,3323,47.4,C,,,1.4,,,,
SE,7,3324,47.5,R,,,1.6,,,,
SE,7,3325,50.2,C,,,,3.9,,,
SE,8,3328,52.2,R,,,,4.5,,,OFFSET 90 CM (0.9)
SE,8,3327,54,C,,,,15.3,,MAIN STEM,
SE,8,3378,54,C,,,,5.5,,STEM OF 3327,
SE,8,3329,53.5,L,,,1,,,,
SE,8,3330,55,R,,,1.3,,,,
SE,8,3331,55,R,,,1,,,,
SE,8,3332,54,C,,,,3.5,,STEM OF 3327,
SE,8,3333,55.1,L,,,1.6,,,,
SE,8,3334,56.1,L,,,,5.7,,,
SE,8,3335,57.1,R,,,,9.7,,,
SE,8,3336,58,C,,,1,,,,
SE,8,3337,58.4,R,,,1,,,,
SE,8,3338,59.5,R,,,1.6,,,,
SE,8,3339,59.4,RR,,,,1.9,,,
SE,8,3340,60.1,LL,,,,1.4,,,
SE,8,3341,60.8,LL,,,1.8,,,,
SE,8,3342,58.5,C,,,,7.1,BONELLIA,MAIN STEM,
SE,8,3343,58.5,C,,,,1.7,,STEM OF 3342,
SE,8,3344,58.5,C,,,,3,,STEM OF 3342,
SE,8,3345,59.8,LL,,,1.1,,LIANA,,
SE,8,3346,62.2,C,,,1,,,,
SE,8,3347,59.8,RR,,,,46,LIANA,,
SE,8,3348,62.5,L,,,1,,,,
SE,8,3349,62.5,C,,,,6.7,,MAIN STEM,
SE,8,3350,62.5,C,,,,3.1,,STEM OF 3349,
SE,8,3351,63.9,R,,,,2.7,LIANA,,
SE,8,3352,64.4,C,,,1.2,,,,
SE,8,3353,64.5,R,,,,5.5,,,
SE,8,3354,66.2,LL,,,,4.2,,MAIN STEM,
SE,8,3355,68,C,,,1.4,,,,
SE,8,3356,66.9,LL,,,,3.8,,STEM OF 3354,OUT OF PLOT
SE,8,3357,67.6,L,,,1.6,,,,
SE,8,3358,67.4,L,,,,2.8,,,
SE,8,3359,69.7,L,,,1,,,,
SE,8,3360,67.4,LL,,,1.1,,LIANA,,
SE,8,3361,74.2,LL,,,1,,,,
SE,8,3362,73.1,LL,,,1.2,,,,
SE,8,3363,74.9,C,,,,5.7,LIANA,,
SE,8,3364,74.4,R,,,,4.3,LIANA,MAIN STEM,
SE,8,3365,74.4,R,,,,4,,STEM OF 3364,
SE,8,3366,76.3,R,,,,9.8,ANNONACEAE,MAIN STEM,
SE,8,3367,74.5,RR,,,,1.3,LIANA,,
SE,8,3368,77,RR,,,,5.3,,STEM OF 3366,
SE,8,3369,75.7,C,,,,2.3,RANDIA,STEM OF 3370,
SE,8,3370,76.8,C,,,,3.6,RANDIA,MAIN STEM,
SE,8,3371,76.2,C,,,2.2,,CAPPARIS,,
SE,8,3372,76.5,LL,,,,2.1,LIANA,,OUT OF PLOT
SE,8,3373,75.9,L,,,,1.3,LIANA,,
SE,8,3374,75.7,L,,,1.7,,LIANA,,
SE,8,3375,75.7,L,,,1.2,,LIANA,,
SE,8,3376,79.4,C,,,1.5,,,,
SE,8,3377,80.2,R,,,,1,LIANA,MAIN STEM,
SE,8,3378,80.3,C,,,,1.3,LIANA,STEM OF 3377,
SE,8,3379,80.5,LL,,,,1.5,,,
SE,8,3380,82,LL,,,2.3,,,,
SE,8,3381,82,LL,,,1.2,,,,
SE,8,3382,83.7,L,,,2.2,,,,
SE,8,3383,82.8,RR,,,1,,,,
SE,8,3384,82.8,RR,,,1.2,,,,
SE,8,3385,83.1,RR,,,1.2,,,,
SE,8,3386,83.5,RR,,,1,,,,
SE,8,3387,86.2,R,,,,1.2,LIANA,,
SE,8,3388,86.2,C,,,,3.1,,,
SE,8,3389,86.7,RR,,,,4.2,,,
SE,8,3390,88.5,C,,,,1.4,,,
SE,8,3391,88.9,LL,,,1,,,,
SE,8,3392,89.2,L,,,,1.8,,,
SE,8,3393,89,RR,,,,1.2,LIANA,,TAG OUTSIDE
SE,8,3394,89.5,LL,,,,1.9,LIANA,,OUT OF PLOT
SE,8,3395,81.4,C,,,1.2,,,,
SE,8,3396,92.3,C,,,1.4,,,,
SE,8,3397,89.3,C,,,1.1,,,,
SE,8,3398,91.7,LL,,,,8.6,,MAIN STEM,
SE,8,3399,91.7,LL,,,,7.4,,STEM OF 3398,
SE,8,3400,92.2,L,,,1.3,,,,
SE,8,3181,92.9,L,,,,6.2,,,
SE,8,3501,93.3,C,,,,4.7,LIANA,,
SE,8,3502,93.5,L,,,,5.1,,,
SE,8,3503,93.4,L,,,2.8,,LIANA,,
SE,8,3504,93.3,L,,,,2,LIANA,,
SE,8,3505,94.8,RR,,,,2.1,ACANTHACEAE,MAIN STEM,OUT OF PLOT
SE,8,3506,94.9,RR,,,,1.8,,STEM OF 3505,
SE,8,3507,94.9,RR,,,,1.3,,STEM OF 3505,
SE,8,3508,93.6,R,,,1.3,,CAPPARIS,,
SE,8,3509,95.4,R,,,,2.2,LIANA,MAIN STEM,
SE,8,3510,95.6,RR,,,,1.1,,STEM OF 3509,
SE,8,3511,93.7,RR,,,,1.1,,,
SE,8,3512,96.2,C,,,2.2,,,,
SE,8,3513,96.2,RR,,,,2.1,,,
SE,8,3514,97.4,RR,,,,4.8,,MAIN STEM,
SE,8,3515,97.1,RR,,,,1.4,MANILKARA CHICLE,STEM OF 3514,
SE,8,3516,97.2,RR,,,,1.6,,STEM OF 3514,
SE,8,3517,97.2,RR,,,,1.7,,STEM OF 3514,
SE,8,3518,97.2,RR,,,,1.1,,STEM OF 3514,
SE,8,3519,97,RR,,,,1.1,,,
SE,8,3520,99.9,C,,,,1.5,,STEM OF 3521,
SE,8,3521,99.7,C,,,,5.8,,MAIN STEM,
SE,8,3522,99.7,C,,,,1.2,,STEM OF 3521,
SE,8,3523,99.6,R,,,,1.1,,STEM OF 3521,
SE,8,3524,100.4,RR,,,,12.1,MANILKARA CHICLE,,
SE,8,3525,102.4,LL,,,,37.2,FABACEAE,,
SE,8,3526,102.4,R,,,1.1,,,,
SE,8,3527,104.7,L,,,,3,,,
SE,8,3528,107,C,,,,2.7,,,
SE,8,3529,104.8,C,,,1.1,,,,
SE,8,3530,108.6,LL,,,,2.1,,,
SE,8,3531,108,RR,,,,1.9,,,
SE,9,3532,1.3,LL,,,,3.9,,MAIN STEM,
SE,9,3533,1.2,R,,,1.3,,,,
SE,9,3534,1.1,LL,,,,3.1,,STEM OF 3532,
SE,9,3535,1.2,R,,,1,,,,
SE,9,3536,1.3,L,,,,1.1,,STEM OF 3532,
SE,9,3537,1.2,R,,,9,,,,
SE,9,3538,1.8,L,,,,1.7,,MAIN STEM,
SE,9,3539,1.8,L,,,,1.1,,STEM OF 3538,
SE,9,3540,1.8,L,,,,1.1,,STEM OF 3538,
SE,9,3541,1.8,L,,,,2.1,,STEM OF 3538,
SE,9,3542,5.4,R,,,1.7,,,,
SE,9,3543,3.6,LL,,,1.5,,,,
SE,9,3544,8.6,R,,,,3.4,,,
SE,9,3545,7.1,R,,,1.3,,LIANA,,
SE,9,3546,11.3,RR,,,1,,,,
SE,9,3547,12.9,RR,,,,10.4,LAURACEAE,MAIN STEM,
SE,9,3548,12.9,RR,,,,8.7,LAURACEAE,STEM OF 3547,
SE,9,3549,12.9,RR,,,,8.3,LAURACEAE,STEM OF 3547,
SE,9,3550,12.9,RR,,,,11.7,LAURACEAE,STEM OF 3547,
SE,9,3551,12.9,RR,,,,4.8,LAURACEAE,STEM OF 3547,
SE,9,3552,12.9,RR,,,,7,LAURACEAE,STEM OF 3547,
SE,9,3553,12.9,RR,,,,2.3,LAURACEAE,STEM OF 3547,
SE,9,3554,12.6,RR,,,,1.7,LAURACEAE,STEM OF 3547,
SE,9,3555,12.9,RR,,,,3.2,LAURACEAE,STEM OF 3547,
SE,9,3556,12.9,RR,,,,1,LAURACEAE,STEM OF 3547,
SE,9,3557,16.8,RR,,,1.2,,,,
SE,9,3558,16.8,RR,,,1.1,,,,
SE,9,3559,16.2,LL,,,,2.9,,,
SE,9,3560,17.7,LL,,,,4,,,
SE,9,3561,18.8,LL,,,1.1,,LAURACEAE,,
SE,9,3562,18.3,LL,,,,2.7,LIANA,,
SE,9,3563,18.7,C,,,1.1,,,,
SE,9,3564,20.2,C,,,1.2,,,,
SE,9,3565,20.8,LL,,,,9.9,,MAIN STEM,
SE,9,3566,20.8,LL,,,,3.4,,STEM OF 3565,
SE,9,3567,20.8,LL,,,,3.4,,STEM OF 3565,
SE,9,3568,20.8,LL,,,,5.1,,STEM OF 3565,
SE,9,3569,19.4,R,,,1,,,,
SE,9,3570,19.8,R,,,,3.6,LIANA,,
SE,9,3571,22.3,R,,,,1.1,RUBIACEAE,,
SE,9,3572,20.8,LL,,,,3.1,,STEM OF 3565,
SE,9,3573,22.5,LL,,,,3,,STEM OF 3565,
SE,9,3574,22.8,R,,,1.9,,RANDIA,,
SE,9,3575,22.1,L,,,1,,,,
SE,9,3570,21.2,C,,,1,,,,
SE,9,3577,23.5,L,,,1.9,,STIYLNOS,,
SE,9,3578,73.5,C,,,1.3,,,,
SE,9,3579,24.3,R,,,,1.1,,,
SE,9,3586,26,L,,,2.6,,LAURACEAE,,
SE,9,3581,26.4,C,,,1.4,,,,
SE,9,3582,24.8,RR,,,,1.4,LIANA,,OUT OF PLOT
SE,9,3583,24.2,RR,,,,1,LIANA,,OUT OF PLOT - 3582
SE,9,3584,28.6,RR,,,,2.2,,,
SE,9,3585,25.8,RR,,,1.1,,LIANA,,
SE,9,3586,27.4,LL,,,,4,LAURACEAE,MAIN STEM,
SE,9,3587,27.4,LL,,,,1.2,,STEM OF 3586,
SE,9,3588,27.4,LL,,,,1.6,,STEM OF 3586,
SE,9,3589,27.6,RR,,,,1,LIANA,,
SE,9,3590,27.6,RR,,,,1,,,
SE,9,3591,27.9,LL,,,1.2,,,,
SE,9,3592,29.1,L,,,,2.4,,,
SE,9,3593,29.3,LL,,,1.6,,,MAIN STEM,
SE,9,3594,29.3,LL,,,1.4,,,STEM OF 3594,
SE,9,3595,29.5,R,,,,22,,,
SE,9,3596,29.4,RR,,,1.1,,,,
SE,9,3597,29.6,RR,,,1.4,,,,
SE,9,3598,29.7,R,,,1.2,,,,
SE,9,3599,32.4,LL,,,,7.7,,,
SE,9,3560,32,RR,,,,2.6,LIANA,,
SE,9,3401,34,R,,,,6.5,LAURACEAE,,
SE,9,3402,33.8,L,,,1.1,,,,
SE,9,3403,30,LL,,,,1.1,LIANA,,
SE,9,3404,35.8,L,,,1.6,,,,
SE,9,3405,35.8,R,,,1.9,,,,
SE,9,3400,35.7,R,,,1.3,,,,
SE,9,3407,39.2,C,,,,3.8,,MAIN STEM,
SE,9,3408,36.6,C,,,,1.9,,,
SE,9,3409,39.6,L,,,1.5,,,,
SE,9,3410,39.2,C,,,,2.2,,STEM OF 3407,
SE,9,3411,35.2,C,,,,1,,STEM OF 3407,
SE,9,3412,41,C,,,,3.1,,,
SE,9,3413,40.8,C,,,,7,,,
SE,9,3414,40.8,C,,,,1,,,
SE,9,3415,41.8,LL,,,2.4,,LIANA,,
SE,9,3416,40.8,LL,,,,6,,,
SE,9,3417,43,L,,,,2.4,RUBIACEAE,,
SE,9,3418,40.8,LL,,,,2.7,,,
SE,9,3419,43.5,R,,,,3.7,RUBIACEAE,,
SE,9,3420,43.8,L,,,,11.5,BURSERA SIMARUBA,,
SE,9,3421,43.4,C,,,,7.3,,,
SE,9,3422,43.2,C,,,1.1,,,,
SE,9,3423,43.2,C,,,2.1,,,,
SE,9,3424,45.5,C,,,2.1,,,,
SE,9,3425,44.5,C,,,1,,,,
SE,9,3426,46.3,R,,,1.6,,,,
SE,9,3427,47.2,L,,,1.9,,,,
SE,9,3428,47.1,L,,,1.1,,,,
SE,9,3429,48.8,L,,,1.8,,,,
SE,9,3430,48.8,L,,,1.3,,,,
SE,9,3431,49.6,RR,,,,4.3,,,
SE,9,3432,49.2,L,,,,2.2,,,
SE,9,3433,49.1,LL,,,1.2,,,,
SE,9,3434,49.3,L,,,1,,,,
SE,9,3435,49.2,L,,,1.2,,,,
SE,9,3436,50.6,C,,,1.1,,,,
SE,9,3437,50.8,C,,,1.8,,,,
SE,9,3438,49.7,L,,,1,,,,
SE,9,3439,50.7,L,,,1.1,,CAPPARIS,,
SE,9,3440,49.8,L,,,1.1,,,,
SE,9,3441,53.5,C,,,3,,,,
SE,9,3442,52.1,L,,,2.7,,DILLENIA,,
SE,9,3443,52.2,L,,,2.7,,DILLENIA,,
SE,9,3444,51.3,L,,,1.3,,MANILKARA CHICLE,,
SE,9,3445,54.3,R,,,1.2,,LIANA,,
SE,9,3446,53.6,L,,,1.3,,,,
SE,9,3447,54.4,R,,,,1.2,LIANA,,
SE,9,3448,53.7,R,,,1.2,,,,
SE,9,3449,54,L,,,,7.9,,,
SE,9,3450,55.2,L,,,1,,,,
SE,9,3451,55.3,L,,,1.5,,,,
SE,9,3452,55.7,C,,,,17.2,FABACEAE,,
SE,9,3453,56.2,C,,,,1.5,LIANA,,
SE,9,3454,56.1,R,,,,2.7,,MAIN STEM,
SE,9,3455,56.1,R,,,,1,,STEM OF 3454,
SE,9,3456,56,R,,,1.8,,,,
SE,9,3457,56.4,L,,,1.5,,,,
SE,9,3458,57.6,LL,,,1.6,,MANILKARA CHICLE,,
SE,9,3459,58.4,L,,,1.8,,,,
SE,9,3460,58.5,LL,,,1.1,,,,
SE,9,3461,58.4,L,,,1.2,,,,
SE,10,3462,61,C,,,,5.7,,,OFFSET 8.6
SE,10,3463,59.7,C,,,1.3,,,,
SE,10,3464,61,L,,,1,,,,
SE,10,3465,64.6,C,,,,3.7,LIANA,,
SE,10,3466,65,C,,,,3,LIANA,,
SE,10,3467,66.3,C,,,1,,,,
SE,10,3468,65.6,C,,,,3.5,LIANA,,
SE,10,3469,67.2,C,,,1.5,,LIANA DILLENIA,,
SE,10,3470,70.9,L,,,,5.7,,MAIN STEM,
SE,10,3471,71.4,L,,,,4.4,,STEM 0F 3470,
SE,10,3477,69.2,LL,,,,2,MANILKARA CHICLE,,
SE,10,3473,71.8,LL,,,,5,STRYCHNOSE,,TAG OUTSIDE
SE,10,3474,71.6,LL,,,,5.8,LIANA,,
SE,10,3475,71.7,L,,,,2.5,,STEM 0F 3470,
SE,10,3476,71.7,L,,,,2.5,,STEM 0F 3470,
SE,10,3477,71.4,L,,,,1,,STEM 0F 3470,
SE,10,3478,71.4,C,,,,4.3,,STEM 0F 3470,
SE,10,3479,71.4,C,,,,3,,STEM 0F 3470,
SE,10,3480,71.3,C,,,,1.2,LIANA,,
SE,10,3481,72,R,,,,1.6,LIANA,,TAG OUTSIDE
SE,10,3482,73.7,R,,,,2,LAURACEAE,MAIN STEM,
SE,10,3483,75.8,L,,,,2.3,CAPPARIS,,
SE,10,3484,73.7,RR,,,,1,,STEM OF 3482,
SE,10,3485,73.7,RR,,,,1.5,,STEM OF 3482,
SE,10,3486,73.7,RR,,,,1.4,,STEM OF 3482,
SE,10,3487,78.7,R,,,,3.1,LIANA,MAIN STEM,
SE,10,3488,74,C,,,,1.6,LIANA,STEM OF 3487,
SE,10,3489,74.8,L,,,,1.2,LIANA,MAIN STEM,
SE,10,3490,75,RR,,,1.3,,LIANA,,
SE,10,3491,74.8,L,,,,1.4,LIANA,STEM OF 3489,
SE,10,3492,75,RR,,,1.6,,LIANA,,
SE,10,3493,77.7,L,,,,3,LIANA,,
SE,10,3494,75.3,RR,,,,1.2,LIANA,,
SE,10,3495,76,C,,,,1.3,LIANA,STEM OF 3487,
SE,10,3496,76,C,,,,3.5,LIANA,STEM OF 3487,
SE,10,3497,77,RR,,,2.2,,LIANA,MAIN STEM,
SE,10,3498,78.5,C,,,,1.6,LIANA,,
SE,10,3499,77.9,LL,,,1.2,,,,
SE,10,3500,77,RR,,,1.9,,LIANA,STEM OF 3497,
SE,10,3601,78.7,L,,,1.3,,,,
SE,10,3602,80.2,C,,,,2.5,CAPPARIS,MAIN STEM,
SE,10,3603,80.2,C,,,,1.3,CAPPARIS,STEM OF 3602,
SE,10,3604,82,R,,,,5.5,,MAIN STEM,
SE,10,3605,81.7,LL,,,,1,LAURACEAE,,
SE,10,3606,82.9,L,,,,3.8,,,
SE,10,3607,82.3,R,,,,1.4,LAURACEAE,STEM OF 3602,
SE,10,3608,85.5,L,,,,4.5,,,
SE,10,3609,86.2,R,,,,6.2,,,
SE,10,3610,85.8,LL,,,,2.8,,STEM OF 3610,
